id,title,url,source_site,publish_date,auto_decision,auto_reason,suggested_label,manual_label,manual_note
240,精诚筑梦 厚德引才 温度医院 职等你来成都市第三人民医院2025“蓉漂人才荟”考核招聘高校毕业生启动,https://www.cd3hospital.com/hos_hr/2025/6dB8mYa7.html,site_24_24,48:47.5,review,泛招聘词,,keep,
230,精诚纳新，温暖有度——成都市第三人民医院2026“蓉漂人才荟”考核招聘高校毕业生启动,https://www.cd3hospital.com/hos_hr/2026/mbkwAYbz.html,site_24_24,48:47.5,review,泛招聘词,,keep,
215,重庆大学附属三峡医院关于招聘护理员的通知,https://sxyy.cqu.edu.cn/info/1022/4254.htm,site_21_21,48:42.3,review,泛招聘词,,keep,
214,招聘通知,https://sxyy.cqu.edu.cn/info/1022/4322.htm,site_21_21,48:42.3,review,泛招聘词,,keep,
211,关于招聘神经内科、心血管内科医师的通知,https://sxyy.cqu.edu.cn/info/1022/5057.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
210,关于招聘肾病学科、放射科、肿瘤中心 医师、技师的通知,https://sxyy.cqu.edu.cn/info/1022/5082.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
209,关于招聘中医和民族医学名医的通知,https://mp.weixin.qq.com/s/dbM9whQdGHiS9mIxwVXxkA,site_21_21,48:42.2,review,泛招聘词,,keep,
208,重庆大学附属三峡医院 关于招聘医师、护理人员的通知,https://sxyy.cqu.edu.cn/info/1022/5966.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
206,重庆大学附属三峡医院关于招聘生物样本库负责人的通知,https://sxyy.cqu.edu.cn/info/1022/6243.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
205,重庆大学附属三峡医院关于临床研究中心招聘人员的通知,https://sxyy.cqu.edu.cn/info/1022/6304.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
202,招聘|全球搜寻高层次医学人才、博士研究生,https://sxyy.cqu.edu.cn/info/1022/2249.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
201,重庆大学附属三峡医院面向全球招聘学科带头人,https://sxyy.cqu.edu.cn/info/1022/3998.htm,site_21_21,48:42.2,review,泛招聘词,,keep,
200,重庆市南川区人民医院招聘报名表,http://www.ncrmyy.com/html/content/17/11/3101.shtml,site_20_20,48:40.9,review,泛招聘词,,,
198,关于招聘消毒供应中心外派技术工人的通知,http://www.ncrmyy.com/html/content/24/08/17358.shtml,site_20_20,48:40.9,review,泛招聘词,,,
193,关于招聘外派药师的通知,http://www.ncrmyy.com/html/content/26/01/19714.shtml,site_20_20,48:40.9,review,泛招聘词,,keep,
181,重庆中医药学院附属江津医院（重庆市江津区中医院）带编考核招聘紧缺高层次人才10名,http://www.jjzyy.com/article/10/content_10_757.html,site_14_14,48:28.8,review,泛招聘词,,keep,
175,重庆中医药学院附属江津医院（江津区中医院）招聘工作人员17名,https://mp.weixin.qq.com/s/X_CT0PYtf3howE6eSZs0CQ,site_14_14,48:28.8,review,泛招聘词,,keep,
165,重庆大学附属江津医院关于皮肤科门诊辅助护士招聘的补充说明发布时间：2025-08-26访问人数：1365,http://www.jjhospital.com.cn/html/content/25/08/27446.shtml,site_13_13,48:27.5,review,泛招聘词,,keep,
155,长期招聘招生！欢迎加盟李朴研究员团队“高精度时空组多组学与生物标志物大数据AI融合实验室”重庆大学附属江津医院医学检验科主任李朴研究员团队长期招收博士研究生、硕士研究生和博士后科研人员，热忱欢迎有志于大数据驱动的精准医疗、感染性疾病机制与早期诊断、从算法到临床的全链条转化等方面研究，具有..发布时间：2026-01-09访问人数：274,http://www.jjhospital.com.cn/html/content/26/01/27848.shtml,site_13_13,48:27.5,review,泛招聘词,,keep,
117,广中医一附院重庆医院（重庆市北碚中医院） 公开（考核）招聘专业人才27名,https://www.cqbbzyy.com/index.php?c=show&id=5106,site_11_11,33:42.2,review,泛招聘词,,keep,
116,关于2025年非在编人员招聘（第一、二批） 考核流程的通知,https://www.cqbbzyy.com/index.php?c=show&id=5119,site_11_11,33:42.2,review,泛招聘词,,,
114,广州中医药大学第一附属医院重庆医院（重庆市北碚区中医院）带编考核招聘高层次人才15名,https://www.cqbbzyy.com/index.php?c=show&id=5344,site_11_11,33:42.2,review,泛招聘词,,keep,
66,重庆大学附属中心医院（重庆市急救医疗中心）赴市外带编招聘医学毕业生，诚邀海内外优秀人才加入我院,https://www.120cq.com.cn/rsrc_ryzl/2024/vbmZgRdY.html,site_5_5,33:32.8,review,泛招聘词,,keep,
65,重庆大学附属中心医院（重庆市急救医疗中心）2024年第四季度非编招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2024/7axkxley.html,site_5_5,33:32.8,review,泛招聘词,,keep,
63,重庆大学附属中心医院（重庆市急救医疗中心）老年病科非编医师招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2024/ZdPNDWaK.html,site_5_5,33:32.8,review,泛招聘词,,keep,
62,重庆大学附属中心医院（重庆市急救医疗中心）2025年第一季度非编招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2025/Ddwp1Re1.html,site_5_5,33:32.8,review,泛招聘词,,keep,
59,重庆大学附属中心医院   重庆市急救医疗中心非编护理招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2025/YerkKBaO.html,site_5_5,33:32.8,review,泛招聘词,,keep,
58,重庆大学附属中心医院（重庆市急救医疗中心）2025年第三季度2批次非编招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2025/mepYOXaM.html,site_5_5,33:32.8,review,泛招聘词,,keep,
55,重庆大学附属中心医院（重庆市急救医疗中心）2025重庆国际人才交流大会事业单位考核招聘高层次和紧缺人...,https://www.120cq.com.cn/rsrc_ryzl/2025/BeX6DVby.html,site_5_5,33:32.8,review,泛招聘词,,keep,
11,关于重医附一院编外人员招聘理论考核的通知,https://www.hospital-cqmu.com/gw_zpyc_zpgg/010016600040497.html,site_2_2,25:30.0,review,泛招聘词,,keep,
